"cert","name","city","stalp","estymd","active","bkclass","repdte","timeperiod","asset","dep","netinc","roa","roe","eeffr","lnre","lnci","lncon","numemp","realgdp"
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2022-03-31,"2022Q1",11673393,9359167.0,27835.0,0.9634966395523504,8.9,55.7273485124785,4828847.0,117166.0,144095.0,761,3162422.5
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2022-06-30,"2022Q2",11731961,9461867.0,56924.0,0.9802197900596648,9.04,55.96007305245922,5160767.0,100512.0,127342.0,758,3146316.0
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2022-09-30,"2022Q3",11937528,9350260.0,83557.0,0.9525765583063364,8.79,55.68802516694456,5754159.0,99552.0,132202.0,771,3145009.5
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2022-12-31,"2022Q4",12054744,9142496.0,109002.0,0.9263224148608896,8.54,57.18874882350218,6070273.0,125087.0,151316.0,783,3135097.5
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2023-03-31,"2023Q1",12021615,8969147.0,21624.0,0.7185139580282882,6.6,64.26877041736137,6118432.0,138780.0,161182.0,786,3152233.8
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2023-06-30,"2023Q2",12268215,8894730.0,39772.0,0.6565821902328529,6.05,68.38359282783429,6077380.0,150204.0,164994.0,778,3191508.0
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2023-09-30,"2023Q3",12464229,9055590.0,57159.0,0.6245602433642964,5.77,70.69312202008871,6312877.0,149161.0,172867.0,786,3223877.8
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2023-12-31,"2023Q4",12035854,8670068.0,70007.0,0.5752929135585397,5.27,71.61318378662415,6258555.0,159359.0,181361.0,790,3248446.5
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2024-03-31,"2024Q1",12191083,8597629.0,13002.0,0.4293402835034408,3.84,75.8924847455009,6086830.0,147881.0,189359.0,768,3277174.5
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2024-06-30,"2024Q2",12193082,8813285.0,26536.0,0.4371661640264383,3.91,78.30201486994785,5992959.0,155433.0,194892.0,795,3287040.8
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2024-09-30,"2024Q3",12017065,8771794.0,40882.0,0.4501342037848521,4.01,77.15851793848904,5951131.0,145969.0,185065.0,810,3321635.2
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2024-12-31,"2024Q4",11690069,8769593.0,44878.0,0.3731924576571919,3.3,76.80150620293117,5879441.0,159682.0,194060.0,805,3341863.5
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2025-03-31,"2025Q1",11487118,8696628.0,16814.0,0.5803637861661124,4.9,69.81285477767265,5841852.0,143328.0,203229.0,802,3341872.5
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2025-06-30,"2025Q2",11395539,8688047.0,30692.0,0.5326510845572315,4.45,69.36441260040633,5831968.0,185332.0,209085.0,809,3377264.0
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2025-09-30,"2025Q3",11621496,8872341.0,48823.0,0.5636696805933867,4.7,69.3796321712874,5707883.0,155087.0,175135.0,823,3414490.5
"1225",Farmers and Merchants Bank of Long Beach,Long Beach,CA,1907-11-20,false,SM,2025-12-31,"2025Q4",11797060,8950794.0,68350.0,0.5893127177288475,4.78,68.39038727524205,5521487.0,145641.0,179154.0,809,3421992.5
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2022-03-31,"2022Q1",5424732.0,4839990.0,17538.0,1.3231204798405285,14.83,49.44319279047312,2426809.0,459998.0,6621.0,359,3162422.5
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2022-06-30,"2022Q2",5327028.0,4774975.0,36733.0,1.3834492149952944,15.58,47.35894168079795,2449032.0,443110.0,6216.0,365,3146316.0
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2022-09-30,"2022Q3",5467951.0,4912805.0,56779.0,1.4150835763275311,16.01,45.72711346180747,2510245.0,453003.0,5600.0,363,3145009.5
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2022-12-31,"2022Q4",5328781.0,4762849.0,77265.0,1.445406078012531,16.19,42.873388931008336,2603927.0,475841.0,5649.0,374,3135097.5
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2023-03-31,"2023Q1",5134465.0,4540525.0,24062.0,1.839735011486875,18.97,42.260925706731435,2555268.0,468862.0,5089.0,374,3152233.8
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2023-06-30,"2023Q2",5251886.0,4641059.0,45965.0,1.7549327616210926,17.91,43.48383953223973,2598664.0,479730.0,5239.0,370,3191508.0
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2023-09-30,"2023Q3",5377981.0,4753280.0,68548.0,1.733173257072107,17.57,42.839400760692385,2637631.0,486325.0,5358.0,371,3223877.8
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2023-12-31,"2023Q4",5311380.0,4671033.0,90428.0,1.7123600896256557,17.12,42.44241441561915,2670139.0,499597.0,5112.0,378,3248446.5
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2024-03-31,"2024Q1",5715300.0,4962013.0,23227.0,1.685149111065162,16.35,43.58456431243742,2705888.0,495045.0,4926.0,384,3277174.5
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2024-06-30,"2024Q2",5270233.0,4600442.0,45518.0,1.6758265813899849,15.85,44.0120318364522,2692054.0,497330.0,4814.0,372,3287040.8
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2024-09-30,"2024Q3",5420748.0,4712269.0,68212.0,1.6750801957908816,15.57,44.95491425788927,2695381.0,529082.0,4596.0,379,3321635.2
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2024-12-31,"2024Q4",5376767.0,4706468.0,91091.0,1.6809913831729535,15.59,44.702788977755894,2707402.0,502795.0,4332.0,373,3341863.5
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2025-03-31,"2025Q1",5683576.0,4982174.0,23703.0,1.714449542839675,15.82,42.18985348486923,2670490.0,480742.0,4430.0,372,3341872.5
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2025-06-30,"2025Q2",5479564.0,4764699.0,47339.0,1.7172647947778668,15.54,42.79063851437293,2697781.0,490104.0,4206.0,374,3377264.0
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2025-09-30,"2025Q3",5631419.0,4911000.0,71691.0,1.7244906380430292,15.54,43.535634682132205,2703390.0,487015.0,4068.0,381,3414490.5
"1331",Farmers & Merchants Bank of Central California,Lodi,CA,1916-05-24,false,NM,2025-12-31,"2025Q4",5692809.0,4985370.0,96268.0,1.7274535886364315,15.46,43.642659908617745,2710631.0,497370.0,3916.0,383,3421992.5
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2022-03-31,"2022Q1",4755185.0,3919123.0,21721.0,1.8226417144630072,12.98,49.74184858858522,1372936.0,190545.0,237198.0,402,3162422.5
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2022-06-30,"2022Q2",4638655.0,3906625.0,1753.0,0.074214099987518,0.54,50.167302693435104,1432896.0,187115.0,248867.0,402,3146316.0
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2022-09-30,"2022Q3",4590328.0,3928912.0,-28478.0,-0.8094664447599262,-6.07,48.92305765756096,1470536.0,201914.0,256437.0,417,3145009.5
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2022-12-31,"2022Q4",4586445.0,3863339.0,20596.0,0.4410413990460177,3.3,51.087714268960895,1558673.0,216806.0,264547.0,416,3135097.5
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2023-03-31,"2023Q1",4430884.0,3656311.0,9670.0,0.8579037096239919,6.2,49.366349206349206,1561507.0,203888.0,280983.0,423,3152233.8
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2023-06-30,"2023Q2",4406639.0,3607293.0,7344.0,0.3282486966595868,2.36,53.28797589124742,1567552.0,214809.0,281153.0,426,3191508.0
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2023-09-30,"2023Q3",4443073.0,3658149.0,125.0,0.0037311718263813,0.03,50.797851085556985,1567140.0,224636.0,278147.0,428,3223877.8
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2023-12-31,"2023Q4",4521881.0,3678964.0,40835.0,0.9119465421336496,6.52,54.41515672706425,1595256.0,227624.0,276774.0,427,3248446.5
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2024-03-31,"2024Q1",4479894.0,3606804.0,20598.0,1.83057230379564,12.26,51.93509811382291,1599604.0,219228.0,278942.0,427,3277174.5
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2024-06-30,"2024Q2",4320510.0,3523674.0,27165.0,1.223438771952409,8.01,52.92446722773455,1674198.0,222618.0,276808.0,433,3287040.8
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2024-09-30,"2024Q3",4399517.0,3498147.0,84663.0,2.547848754883956,16.09,52.11777127724023,1742112.0,238031.0,273856.0,430,3321635.2
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2024-12-31,"2024Q4",4444022.0,3558874.0,79698.0,1.797767590322832,11.17,57.29389074161275,1759227.0,240085.0,263746.0,428,3341863.5
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2025-03-31,"2025Q1",4550919.0,3585477.0,49712.0,4.421329723007633,25.15,50.7867350495444,1773811.0,240124.0,249826.0,429,3341872.5
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2025-06-30,"2025Q2",4640918.0,3673433.0,58193.0,2.5605867587806532,14.5,52.57277696178758,1776610.0,252195.0,241573.0,415,3377264.0
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2025-09-30,"2025Q3",4742173.0,3696690.0,107636.0,3.1235352903945315,17.44,52.03538718384797,1802017.0,257332.0,225060.0,410,3414490.5
"1536",Bank of Stockton,Stockton,CA,1867-08-12,false,NM,2025-12-31,"2025Q4",4778288.0,3737300.0,108512.0,2.343032053452362,13.01,53.296646956283965,1867406.0,254352.0,219371.0,414,3421992.5
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2022-03-31,"2022Q1",91770285,81307344,115691.0,0.5002919308347519,6.66,72.72562666573486,33292607,10052275,899469.0,7031,3162422.5
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2022-06-30,"2022Q2",91119374,79761721,252157.0,0.5479351918551646,7.38,70.26715856287947,35324651,10917437,888141.0,6972,3146316.0
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2022-09-30,"2022Q3",90731909,77292473,429124.0,0.623854754357019,8.51,69.11979947865979,36732175,11511402,812539.0,6487,3145009.5
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2022-12-31,"2022Q4",96504709,75445967,622535.0,0.6717710062189894,9.19,67.76061515084741,37951504,11898989,753826.0,7075,3135097.5
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2023-03-31,"2023Q1",96370058,75144656,140217.0,0.5815877408162986,7.37,70.75364842675617,38642253,11661042,670554.0,7411,3152233.8
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2023-06-30,"2023Q2",94596111,73924393,242747.0,0.5066537557240841,6.2,73.12256826289023,39396602,11651975,630309.0,7717,3191508.0
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2023-09-30,"2023Q3",96839227,77381036,-1592900.0,-2.21052066273407,-24.97,75.09282991963258,39342722,11323626,578952.0,7522,3223877.8
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2023-12-31,"2023Q4",93373306,75598648,-1580091.0,-1.6539102715459382,-17.82,78.75669766140736,39055604,10768203,536744.0,7425,3248446.5
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2024-03-31,"2024Q1",92425114,76789550,163882.0,0.7056335570560827,6.28,70.62688229478015,38805803,10593824,500507.0,7437,3277174.5
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2024-06-30,"2024Q2",92245097,76406695,336243.0,0.7255907354962713,6.37,70.22885568724486,38579083,10549138,458706.0,7522,3287040.8
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2024-09-30,"2024Q3",92111406,76703638,534570.0,0.7702095924846041,6.67,70.49582581439236,38228012,10144657,435448.0,7709,3321635.2
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2024-12-31,"2024Q4",92193181,76624504,780560.0,0.8441258796640377,7.22,69.82093323292555,38421708,10330060,345280.0,7830,3341863.5
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2025-03-31,"2025Q1",93149075,76488039,159631.0,0.6890215040870119,5.57,67.1326164874552,38641394,10368938,300463.0,7715,3341872.5
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2025-06-30,"2025Q2",94207350,77761501,371851.0,0.7981073670338137,6.43,65.97092697709867,39522442,10493209,295336.0,7862,3377264.0
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2025-09-30,"2025Q3",96473902,80218329,637142.0,0.9036684255389692,7.27,65.9760918754754,40378283,10613645,282306.0,7791,3414490.5
"17281",City National Bank,Los Angeles,CA,1953-12-04,false,N,2025-12-31,"2025Q4",98429760,78538052,902610.0,0.9512106469461604,7.63,65.0892939460169,41445338,10647070,290126.0,7763,3421992.5
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2022-03-31,"2022Q1",18900207,16372365,50354.0,1.0511475751367296,8.6,49.11797032979712,6702695.0,538163.0,3916056.0,1740,3162422.5
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2022-06-30,"2022Q2",18616778,16147421,110150.0,1.1606986081416517,9.55,48.39145462094939,6813551.0,500037.0,4104990.0,1730,3146316.0
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2022-09-30,"2022Q3",18349910,15978491,165390.0,1.171551077944787,9.76,48.298362773842605,6895503.0,527799.0,4167093.0,1765,3145009.5
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2022-12-31,"2022Q4",18139330,15499389,216582.0,1.159071597896184,9.7,48.77369228765425,7195514.0,504388.0,4266931.0,1781,3135097.5
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2023-03-31,"2023Q1",17946221,14840424,52193.0,1.1570947053018534,9.85,54.6070215043073,7405225.0,438608.0,4043851.0,1673,3152233.8
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2023-06-30,"2023Q2",18179764,15039228,98027.0,1.083863606062178,9.24,55.4801789054631,7491867.0,419817.0,3675075.0,1595,3191508.0
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2023-09-30,"2023Q3",17838311,14675816,155830.0,1.152608547037565,9.8,54.69903161127938,7387071.0,351022.0,3326853.0,1529,3223877.8
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2023-12-31,"2023Q4",17505527,14301874,201914.0,1.1266371416321723,9.42,53.74544348033403,7236192.0,470251.0,3002183.0,1524,3248446.5
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2024-03-31,"2024Q1",17339524,14166703,-113293.0,-2.601069517734383,-20.44,61.69426160582249,7190883.0,482919.0,2716644.0,1477,3277174.5
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2024-06-30,"2024Q2",17326598,14104511,-62608.0,-0.7200232448086891,-5.62,57.78440451682181,7194431.0,435464.0,2524789.0,1440,3287040.8
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2024-09-30,"2024Q3",16606281,14112029,-22664.0,-0.1757419055793042,-1.35,57.22011124460869,7222687.0,373968.0,2274924.0,1432,3321635.2
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2024-12-31,"2024Q4",16493900,13945593,28999.0,0.1700385695956097,1.29,56.72243001478393,7201887.0,369160.0,2032137.0,1439,3341863.5
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2025-03-31,"2025Q1",16544299,13990207,43791.0,1.0603725705508342,7.49,57.65608115174121,7252223.0,312049.0,1810535.0,1426,3341872.5
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2025-06-30,"2025Q2",16575049,13972737,86276.0,1.0433826061942164,7.3,59.40068736134233,7279255.0,241439.0,1677164.0,1303,3377264.0
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2025-09-30,"2025Q3",22712606,19460206,143047.0,1.0548071238813164,7.58,60.66198775956845,12463272,459345.0,1550699.0,2032,3414490.5
"1768",Mechanics Bank,Walnut Creek,CA,1905-01-01,false,NM,2025-12-31,"2025Q4",22367624,19035000,272643.0,1.4396081216913377,10.38,55.791319813254944,12199276,430555.0,1440843.0,1919,3421992.5
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2022-03-31,"2022Q1",20848825,18099896,72695.0,1.3939117531812664,11.6,40.96874964241169,14331348,2881125.0,5879.0,1229,3162422.5
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2022-06-30,"2022Q2",21219917,18326796,164045.0,1.563789072027098,13.1,39.18264516831899,14649153,2940221.0,5544.0,1215,3146316.0
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2022-09-30,"2022Q3",21875063,18599689,266853.0,1.6779539701371016,14.21,37.638434937088746,14787717,3123830.0,5784.0,1189,3145009.5
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2022-12-31,"2022Q4",21936467,18520949,366250.0,1.715410346341653,14.56,37.38963512379459,14993825,3076322.0,4265.0,1195,3135097.5
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2023-03-31,"2023Q1",22015796,18676469,94091.0,1.712603512588191,14.52,39.87176569151126,15218069,2954552.0,5635.0,1243,3152233.8
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2023-06-30,"2023Q2",23003470,19120152,181862.0,1.629691665088634,13.88,42.95285489394403,15818523,2954164.0,5140.0,1257,3191508.0
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2023-09-30,"2023Q3",22824784,19659129,270672.0,1.607863218698106,13.65,44.03408808573369,15973265,2838892.0,5494.0,1266,3223877.8
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2023-12-31,"2023Q4",23056487,19350045,348574.0,1.5445908152612773,13.03,46.81316624978948,16414240,2890329.0,6122.0,1261,3248446.5
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2024-03-31,"2024Q1",23385767,19869753,80134.0,1.3803636662423835,11.32,49.83400560163507,16342718,2851753.0,5032.0,1257,3277174.5
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2024-06-30,"2024Q2",23217533,19811485,150944.0,1.3001245611043857,10.63,51.492002342112606,16323461,2798206.0,5939.0,1240,3287040.8
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2024-09-30,"2024Q3",23253276,19981288,217546.0,1.248711741641754,10.17,51.44481433873973,16319059,2832962.0,5246.0,1242,3321635.2
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2024-12-31,"2024Q4",23036365,19736694,301507.0,1.3001659654586653,10.54,49.66438532919001,16343605,2844675.0,5216.0,1266,3341863.5
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2025-03-31,"2025Q1",23189059,19838783,74655.0,1.2920162722574486,10.21,43.69420849420849,16433591,2709893.0,5335.0,1271,3341872.5
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2025-06-30,"2025Q2",23709143,20028958,156452.0,1.3422718410482188,10.65,43.69424204614766,16682742,2808455.0,2531.0,1265,3377264.0
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2025-09-30,"2025Q3",24059479,20539528,234191.0,1.328794210220507,10.58,43.15990226664181,16986661,2793123.0,2525.0,1264,3414490.5
"18503",Cathay Bank,Los Angeles,CA,1962-04-19,false,NM,2025-12-31,"2025Q4",24213489,20911412,326851.0,1.3825303099332882,11.03,43.006421084915075,17063014,2846605.0,1440.0,1268,3421992.5
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2022-03-31,"2022Q1",4279597.0,3487439.0,-5620.0,-0.5292026648461593,-4.17,145.99186674837057,1219976.0,946540.0,434.0,426,3162422.5
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2022-06-30,"2022Q2",4906144.0,4152823.0,-14974.0,-0.6703803567601834,-5.6,151.6465962152863,1236699.0,1053335.0,453.0,471,3146316.0
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2022-09-30,"2022Q3",3950872.0,3153755.0,-29742.0,-0.9140881479985726,-7.51,145.620627459554,1284944.0,1198547.0,457.0,544,3145009.5
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2022-12-31,"2022Q4",4147962.0,3118431.0,-33636.0,-0.782204253260045,-5.76,127.01425865146992,1351969.0,1326859.0,435.0,608,3135097.5
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2023-03-31,"2023Q1",5031088.0,3961904.0,-8559.0,-0.7459595491908204,-4.27,116.40335661713,1440341.0,1372916.0,476.0,658,3152233.8
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2023-06-30,"2023Q2",4534569.0,3535951.0,-25998.0,-1.1374677975230318,-6.56,129.48791913783953,1442841.0,1386540.0,7142.0,706,3191508.0
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2023-09-30,"2023Q3",4735197.0,3730018.0,-44102.0,-1.2749045055249073,-7.49,132.69721852684373,1504312.0,1241436.0,82266.0,745,3223877.8
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2023-12-31,"2023Q4",4891391.0,3735663.0,-76730.0,-1.6437300663186063,-9.67,132.33433214570957,1521467.0,1145000.0,301503.0,777,3248446.5
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2024-03-31,"2024Q1",5109805.0,4039913.0,-38374.0,-3.069552881475375,-18.94,155.04888047934406,1534878.0,1103767.0,590283.0,793,3277174.5
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2024-06-30,"2024Q2",5505112.0,4530242.0,-84554.0,-3.2717265773387196,-21.45,152.1995675631984,1588133.0,1055082.0,960238.0,846,3287040.8
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2024-09-30,"2024Q3",5667696.0,4734556.0,-142653.0,-3.593070916582428,-24.89,153.93807855237696,1612531.0,1063972.0,1208390.0,894,3321635.2
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2024-12-31,"2024Q4",6335320.0,5048563.0,-169528.0,-3.081282549872909,-20.61,150.61275322240007,1621333.0,1119087.0,1248210.0,906,3341863.5
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2025-03-31,"2025Q1",6662495.0,5423332.0,-37867.0,-2.3306686546931155,-14.58,155.3109964132622,1619505.0,1231098.0,1263313.0,941,3341872.5
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2025-06-30,"2025Q2",6760369.0,5568959.0,-88981.0,-2.7021005574196497,-17.5,154.811894118238,1640753.0,1379679.0,1353993.0,962,3377264.0
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2025-09-30,"2025Q3",7505298.0,6305217.0,-117496.0,-2.298421262551863,-15.68,151.78179122215013,1575068.0,1537449.0,1444709.0,982,3414490.5
"18618",SMBC MANUBANK,Los Angeles,CA,1962-10-29,false,NM,2025-12-31,"2025Q4",7675698.0,6565276.0,-169843.0,-2.4305521766681415,-17.37,150.20916393346033,1539695.0,1529117.0,1503071.0,989,3421992.5
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2022-03-31,"2022Q1",3569874.0,3182242.0,16448.0,1.820831377016183,21.15,20.78531796841656,2508014.0,155781.0,270.0,124,3162422.5
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2022-06-30,"2022Q2",3788104.0,3238123.0,25324.0,1.379466499883383,16.01,24.380679100908655,2685214.0,156446.0,312.0,126,3146316.0
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2022-09-30,"2022Q3",3959962.0,3366834.0,36343.0,1.2943502711748618,15.03,26.24376320651392,2801871.0,173818.0,255.0,128,3145009.5
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2022-12-31,"2022Q4",4041345.0,3442317.0,47823.0,1.2574411022297014,14.56,26.397037646574777,2939493.0,150592.0,346.0,131,3135097.5
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2023-03-31,"2023Q1",4328203.0,3440716.0,12881.0,1.2312253899493737,14.32,32.792706661658755,3027467.0,127914.0,276.0,128,3152233.8
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2023-06-30,"2023Q2",4364440.0,3621783.0,27282.0,1.2854731761958629,14.83,28.193941262622367,3143095.0,122422.0,333.0,136,3191508.0
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2023-09-30,"2023Q3",4923610.0,4227637.0,43568.0,1.3159029761579122,15.39,26.83217692974848,3269147.0,123120.0,425.0,139,3223877.8
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2023-12-31,"2023Q4",4932029.0,4320676.0,60337.0,1.335502352473549,15.65,27.20346423416318,3423852.0,125801.0,754.0,144,3248446.5
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2024-03-31,"2024Q1",4973797.0,4310628.0,18685.0,1.5090109598129424,17.53,24.786873903481677,3483967.0,127426.0,351.0,146,3277174.5
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2024-06-30,"2024Q2",5094837.0,4480928.0,35897.0,1.4358165369090683,16.57,26.065390708182928,3683911.0,136807.0,333.0,149,3287040.8
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2024-09-30,"2024Q3",5114036.0,4449479.0,52134.0,1.382277949075947,15.74,27.611305769679984,3855680.0,138551.0,2740.0,150,3321635.2
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2024-12-31,"2024Q4",5143528.0,4454529.0,73399.0,1.4529721345841098,16.3,26.58567518857219,3968636.0,144602.0,2629.0,154,3341863.5
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2025-03-31,"2025Q1",5287018.0,4668611.0,12306.0,0.9438432082078926,10.02,38.86028759098171,4043132.0,156829.0,638.0,158,3341872.5
"18983",River City Bank,Sacramento,CA,1963-12-16,false,NM,2025-06-30,"2025Q2",5322651.0,4521131.0,27717.0,1.055671429742166,11.14,35.915353681851144,4103409.0,148014.0,470.0,154,3377264.0
